'chr'	'start'	'end'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP2.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP2.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP2.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP2.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP2.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP2.mLb.clN.bigWig'
1	29468197	29476601	0.139800779115	0.106295384058	0.0764591312713	0.0573351342194	0.0825828391012	0.0769652441543	0.111431244707	0.123888652457	0.0942519130557	0.113270956522	0.0819890200056	0.0972466393565
1	31768947	31786401	0.150819892981	0.160040375023	0.0981572460307	0.103498211825	0.124740780338	0.122350299552	0.215254413707	0.247500634663	0.317919885217	0.355547119134	0.268673370629	0.290475182924
1	54557547	54582151	0.172034241597	0.164891512665	0.0948357909617	0.129202918735	0.136799309195	0.128205385531	0.217716322235	0.171880780481	0.215587600993	0.259887667238	0.193599400148	0.233275492885
1	66153697	66184151	0.182982883483	0.161256016595	0.146254105487	0.138525500545	0.145372048446	0.140558887841	0.160154596129	0.165346044789	0.129218143242	0.133991887492	0.178354292065	0.145072662296
1	70219247	70254351	0.14143282018	0.163799711085	0.107553329723	0.10418160422	0.160226242419	0.117739770779	0.146048957969	0.189744183523	0.123601247694	0.143741921181	0.112007412108	0.120089511777
1	76563797	76586601	0.116498265283	0.104318590423	0.0729019617648	0.107614878931	0.0861224609365	0.0982279600755	0.102721879737	0.106683094775	0.0940589105755	0.0779476705553	0.0769186337887	0.0744457902659
1	81304247	81354401	0.108871000773	0.0940021931455	0.0780138123036	0.066471815742	0.079878590689	0.166695234979	0.109894998182	0.10068612309	0.0912064193048	0.110764343819	0.089726740365	0.0826942004802
1	81401197	81438051	0.165909315486	0.165120255735	0.0963083248035	0.116329624636	0.129814148829	0.128333955012	0.11940195245	0.109577118086	0.114195728684	0.116913983349	0.130533784037	0.124965465456
1	81849947	81892701	0.0848293626251	0.0890619177535	0.0680487282812	0.0617253794598	0.0784158258655	0.0880561499406	0.10672333384	0.11617660668	0.0823939465985	0.0909858412701	0.0996390947957	0.0901283686631
1	83747497	83770301	0.106644496807	0.0983222078671	0.0884973579751	0.0749344307997	0.0710222994354	0.084411508318	0.117861450638	0.0997764163724	0.076731710249	0.0836633526657	0.0767154017886	0.0776229960508
1	95603197	95619701	0.10942822042	0.109713191396	0.0609024893088	0.082553567131	0.0691914413149	0.0675999333273	0.0885285683952	0.0851684019989	0.048643336594	0.0728946178992	0.0706122780638	0.0567206725231
1	95902147	95908101	0.105447641904	0.129328862618	0.130010863154	0.0624698747259	0.0689552490738	0.0780096432912	0.140230964104	0.1084509988	0.0871114186861	0.0998218383184	0.0537912996348	0.0567976030311
1	97959597	98011501	0.0923061997209	0.088741982617	0.0598932722504	0.0696249685904	0.0961232891752	0.0806389041588	0.0902513939422	0.0860505638082	0.0639992704283	0.0579540620052	0.0799864957434	0.076231948227
1	99359847	99387051	0.0981196522978	0.123560280635	0.0653008572308	0.0643763243119	0.0677194579533	0.0888784508448	0.113540187963	0.0971718295322	0.0952477927219	0.105559143922	0.0761956188574	0.0659953541911
1	109562997	109608551	0.136129633344	0.142573161838	0.0839207326049	0.0666455725839	0.0942327693077	0.0789638883491	0.102850018678	0.0906518490599	0.0796376926722	0.0735128707871	0.0739228001196	0.115547079425
1	153878697	153898601	0.445727997858	0.479980618438	0.354690361434	0.294633435865	0.28618419194	0.257918999661	0.249829457451	0.359217391583	0.260551668292	0.264609762865	0.239078444644	0.230712554455
1	173967447	174005601	0.117543409233	0.129577498683	0.100437427538	0.0976556796864	0.109094081297	0.0985749772793	0.13829290683	0.139954747695	0.0954753300605	0.104643221937	0.0876235868336	0.0958135527669
1	179016247	179048601	0.385664056141	0.367075534272	0.25397149111	0.213748997762	0.338171434763	0.308869760607	0.364262733981	0.362221573191	0.289963626354	0.343378653999	0.314272409247	0.299526392432
1	179089847	179130501	0.146979607382	0.144588227049	0.108991632185	0.150675783784	0.126112552603	0.186915350135	0.143544956755	0.140829634424	0.117870518787	0.10850548973	0.117045067543	0.125088390705
1	184441097	184470451	0.0969077593957	0.0952288794093	0.0758693777507	0.0691791739591	0.0715119383583	0.0756690769967	0.103835665944	0.0941083907393	0.0767249388761	0.0987410100942	0.0927772964883	0.0972196031297
1	204316247	204356928	0.224348775265	0.24350304183	0.158726169783	0.15523238653	0.174965878547	0.246134379131	0.20447135304	0.211327253483	0.262001858495	0.211944068962	0.244974460748	0.231793210931
1	216685197	216710501	0.0873422429568	0.0809874196093	0.060831175998	0.0591227940309	0.0881981558735	0.0782280264174	0.0936643544404	0.0850746203152	0.0607138801539	0.062122691368	0.0666725397464	0.0796743318282
1	230374097	230422927	0.183505860868	0.184378323441	0.148726508624	0.157260040367	0.189505753714	0.137407663823	0.157223984203	0.107994741871	0.0728907082981	0.0948687800794	0.0795699142501	0.0811276607107
1	234597447	234615301	1.16341256798	1.10743204519	0.865306072231	0.856573509567	0.925363818152	0.876765720797	0.883660620721	0.796367190467	1.10906007673	1.08519023921	0.827584077163	0.87607408131
1	235297597	235331851	0.715709526772	0.696041587497	0.315774622377	0.322939889597	0.410009260305	0.516334484922	0.438925897257	0.375160460944	0.319261915186	0.29832573924	0.209079611663	0.369068280816
1	236894147	236914051	0.19200939594	0.160849216919	0.151258866909	0.157597060302	0.149656405004	0.166212867328	0.189847482027	0.186242619722	0.184155508885	0.151622295131	0.141033397661	0.156825884481
1	239803047	239841551	0.133151783386	0.160643207423	0.109575157001	0.112068825155	0.1237977696	0.131468958619	0.150517297652	0.154553970918	0.115904486051	0.133961042291	0.137565767487	0.151860016435
1	239866197	239896871	0.16672508083	0.102997432589	0.0821558673567	0.0978438864475	0.112568727393	0.108209013411	0.150345650108	0.158815715293	0.158823520376	0.147272045618	0.148670923893	0.159672123641
10	12145197	12172751	0.0872873803268	0.0879811080327	0.0772417436416	0.0631213671477	0.0811205380163	0.068010879182	0.118221565848	0.0935376505061	0.086701979279	0.0857051392035	0.0725593257537	0.0886182822693
10	21626647	21655301	0.103036012587	0.0980685100164	0.0766660545819	0.0771894522436	0.0776498070307	0.07546946673	0.099453227488	0.101575695718	0.0647642168904	0.0660431436797	0.069917615271	0.0713870120535
10	21715147	21739501	0.247821261889	0.232909867012	0.198738103957	0.212819100182	0.252121151315	0.190256900719	0.186994200971	0.181720137661	0.175299323024	0.179173160336	0.174216825217	0.174653538271
10	48463047	48487401	0.126088910597	0.134909420858	0.0830471235225	0.0809719311662	0.106796272157	0.109307987223	0.154797399879	0.168124226846	0.158368789066	0.174055664695	0.167435027316	0.129031694079
10	58967247	58975351	0.190451864768	0.260085565277	0.163132124268	0.132460535668	0.171071113053	0.140783529158	0.263030461632	0.28880910867	0.31776787413	0.35823881314	0.211802006456	0.231376327984
10	70678447	70708201	0.217312693827	0.188639810484	0.186748153454	0.187310023903	0.201323077996	0.239456599991	0.138253577048	0.141575168592	0.140217115831	0.177963954684	0.142660725469	0.138881848799
10	74583047	74591801	0.314006591463	0.333049005696	0.339023168754	0.262754448209	0.303998114446	0.295636984456	0.21620801321	0.258389562512	0.298058315994	0.273519056061	0.261540576895	0.219247569924
10	76429947	76454651	0.231659699055	0.278044126478	0.157062869612	0.134456061343	0.201096059041	0.22543515742	0.111848763971	0.146934095009	0.154681393068	0.157388417965	0.162010389007	0.146616114507
