'chr'	'start'	'end'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP2.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP2.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP2.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP2.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP2.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP2.mLb.clN.bigWig'
1	7476147	7512151	0.12030692147	0.113619573547	0.0911085588193	0.0809895395155	0.0955268804678	0.121849899194	0.102625558767	0.118007917321	0.105657380914	0.103406553676	0.137496330805	0.121131345432
1	7551997	7595801	0.172492958642	0.131795276618	0.111695171778	0.107379081823	0.122345668316	0.100973603033	0.121830887709	0.114472383565	0.102095900715	0.104130996549	0.104820612561	0.0955569338368
1	7609847	7644451	0.170853080687	0.169772138211	0.112690924363	0.126857046155	0.116885738836	0.15126799729	0.103998315208	0.133569368209	0.112648668091	0.108175423091	0.11517487604	0.0947933721338
1	15156730	15227451	0.140032817345	0.177655438029	0.0891587240458	0.10863749285	0.145218072741	0.1109458279	0.185803724864	0.229948067549	0.235807375846	0.199976634657	0.179234780254	0.246741468056
1	21253697	21285501	0.141549714293	0.155591514455	0.103947798477	0.102255475691	0.134463661593	0.102830077987	0.221108386434	0.175882806898	0.191196379156	0.198625941292	0.206494411946	0.197307126633
1	21302847	21338501	0.225271308177	0.161962540112	0.176138054849	0.135722583859	0.164988761733	0.127027485314	0.23787388501	0.253580010678	0.277162064566	0.294171918624	0.26924273534	0.323159342334
1	27529147	27573351	0.28035943528	0.233987403771	0.173066862324	0.177650466774	0.226823372093	0.228404429362	0.239425301859	0.260646548577	0.31158654668	0.312611080132	0.371750968323	0.352855802141
1	49044247	49053001	0.33129651517	0.263947322585	0.21936987304	0.192963240387	0.265453685519	0.185853288739	0.378848856872	0.310693077039	0.394497141187	0.42121054535	0.352856497372	0.277939737449
1	50264297	50280051	0.221567552829	0.200534585415	0.132215057282	0.159002739316	0.21645501086	0.18509908731	0.212280676738	0.214604762773	0.229796149238	0.230986046864	0.211525887648	0.274202416055
1	53287147	53322101	0.232535418007	0.164690366447	0.140992014363	0.0855232292379	0.130978573894	0.175108363337	0.138414342017	0.105224134657	0.13429344136	0.202133258446	0.204668918825	0.134602969761
