'chr'	'start'	'end'	'CM_24h_ATAC_S165170_REP1.mLb.clN.bigWig'	'CM_24h_ATAC_S165170_REP2.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP1.mLb.clN.bigWig'	'CM_48h_ATAC_S165167_REP2.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP1.mLb.clN.bigWig'	'CM_control_ATAC_S165169_REP2.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP1.mLb.clN.bigWig'	'SH_24h_ATAC_S165164_REP2.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP1.mLb.clN.bigWig'	'SH_48h_ATAC_S165165_REP2.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP1.mLb.clN.bigWig'	'SH_control_ATAC_S165166_REP2.mLb.clN.bigWig'
1	8744947	8765451	0.0920981742817	0.115541020348	0.0896370358479	0.0823389618985	0.118375357968	0.105429278413	0.0999039399943	0.132999198685	0.0904709809496	0.0765237522116	0.0896801647091	0.0805820423374
1	9546147	9573901	0.143722793117	0.133446255891	0.102153953527	0.120444557596	0.100947632404	0.13200077686	0.164847726144	0.148751355059	0.142039464515	0.154261081273	0.147473053477	0.135408099699
1	12320447	12356901	0.106352606257	0.0793801922796	0.0659748393254	0.0664087318987	0.0830124744111	0.0730658322542	0.120439071265	0.0798794149177	0.104030410867	0.0848660296598	0.0907075252141	0.0850461814915
1	17586397	17604001	0.177062740963	0.225445642564	0.159815553474	0.190278714818	0.233593398097	0.205480436354	0.288840750378	0.231305508734	0.30805423586	0.232982651612	0.264195986909	0.231777869265
1	17665897	17684151	0.127251453895	0.124421709977	0.0911010516433	0.0955821138384	0.10126968633	0.0939136712353	0.110012301824	0.130713238376	0.105697098273	0.118998795887	0.112406765421	0.120632375636
1	22349197	22364751	0.155753617269	0.265354563302	0.155569797268	0.155742715746	0.204370123745	0.171587920448	0.133367760298	0.102353868914	0.180448434803	0.129368628013	0.142826728975	0.106555263011
1	40645097	40674651	0.256207059168	0.294494425976	0.192454984071	0.225687361198	0.2123802665	0.214506051193	0.196600639789	0.19262012133	0.235347360119	0.222785804183	0.211481751693	0.186648569472
1	44940547	44955051	0.351404173917	0.384594211659	0.35361923371	0.326300054191	0.295208845781	0.261416989696	0.429611138903	0.328422440738	0.429453930129	0.462206327757	0.350829788927	0.42867433675
1	49511947	49528651	0.142041106684	0.13912546672	0.0801411073949	0.101937857883	0.0972071841276	0.0902479239837	0.225147536002	0.223965213217	0.214964575451	0.256129833889	0.119208283319	0.0903279572585
1	50327897	50346701	0.145114083545	0.12056694282	0.0955238957932	0.0860339108246	0.0816682856462	0.086891473768	0.168833045942	0.162983445532	0.174694795426	0.172190888967	0.17844822583	0.143162716824
1	54216397	54231251	0.177682266258	0.266805128592	0.162292205461	0.1617415596	0.182356769925	0.184603746952	0.277537491635	0.247100268566	0.306394941477	0.367916033637	0.301627890653	0.302000235918
1	60745997	60766001	0.109841362137	0.141841011404	0.0712922801456	0.0925723037472	0.0854421151646	0.103948251247	0.108801623873	0.12355490558	0.0824808476405	0.0832707176849	0.0913077285773	0.0893279131807
1	62250047	62279551	0.134992769656	0.118918802918	0.0621053673725	0.0730066177246	0.100746809577	0.0745912039014	0.126306221624	0.11136266194	0.145556860072	0.0991068247374	0.125120976203	0.100505226006
1	64269297	64289751	0.122302995882	0.156479077201	0.0983887144029	0.0846063392213	0.0956152687553	0.0994002177183	0.0997069091974	0.127106145916	0.104857980818	0.0957104095515	0.0859914587955	0.110100818281
1	80898447	80923351	0.115059568213	0.0891819703529	0.0699672263711	0.0610694020666	0.0686420662823	0.0749648096039	0.115099119764	0.0985661767456	0.0875297478271	0.0980796791608	0.0872757960319	0.0780748501944
1	94068047	94073751	0.159555061896	0.178571882076	0.117585514639	0.115872716148	0.103582568494	0.117590072595	0.229433334675	0.192139410747	0.195046318998	0.249773049167	0.157811476979	0.145010208164
1	94099597	94118148	0.247736392507	0.18219788263	0.181527681417	0.182044115043	0.183267570967	0.159851097709	0.192954561953	0.165750576737	0.185791477745	0.232549146405	0.235559331522	0.258506583927
1	96805097	96833701	0.0776780969885	0.0875888257715	0.0522813324703	0.054842035657	0.0708969983681	0.0732093612964	0.089736593538	0.0861988201293	0.059711893116	0.0561039284235	0.071883959677	0.0701477965375
1	96966647	96978501	0.120445973042	0.13915660979	0.109444982173	0.0910476127478	0.133360780279	0.129304896107	0.118215275026	0.144236891242	0.110022296552	0.141405211899	0.116534943173	0.120588870921
1	110049347	110063851	0.253602782123	0.366449489613	0.249945009271	0.206312505938	0.224256765726	0.221014078712	0.3502036014	0.362773164429	0.4119361086	0.463332600746	0.412023257285	0.387004178337
1	113135347	113148551	0.646548309272	0.512855080146	0.413478336588	0.409097681704	0.437528243437	0.483787946237	0.240505880118	0.210059168319	0.280462279194	0.371995502241	0.330021285094	0.254568569671
1	113197897	113220051	0.299943524194	0.289085801015	0.203032874939	0.188197692208	0.226467706811	0.221769691127	0.12706956196	0.103363224649	0.133321014995	0.129976949048	0.138433639454	0.125629586186
1	113387797	113410451	0.915199772136	0.848476059202	0.659723983712	0.507467950964	0.690947021471	0.806989198877	0.502386685203	0.488936042261	0.520720523915	0.520310032671	0.527560694003	0.454910928959
1	116678797	116706601	0.203187321521	0.197977939652	0.149887496934	0.146869230205	0.162512612436	0.160563659703	0.138029688517	0.1601405098	0.170232243617	0.175283827835	0.136874135885	0.1710214902
1	163435097	163450701	0.29969975884	0.282597601871	0.262226446076	0.163343826863	0.254757502518	0.222551575873	0.118441827951	0.124317216756	0.0843122600228	0.0915122966417	0.0774044372788	0.0754488911644
1	172107597	172128301	0.0975145164654	0.0985893995102	0.0941869883005	0.0810222455278	0.0895443949341	0.0820445626301	0.115404968533	0.119331599285	0.0878290976738	0.101416690287	0.11228826576	0.088501997963
1	194321597	194353001	0.147718228166	0.184028607271	0.0964921836527	0.101875339339	0.0909277091947	0.0713603409623	0.0855674703951	0.0818227138165	0.0575767130767	0.0583203633103	0.0659295808144	0.0627030402283
1	200464647	200476301	0.352407179116	0.383701314671	0.26778882911	0.256756971887	0.26955101082	0.246620507442	0.36751109894	0.243168367778	0.271148082052	0.161696536365	0.202303128356	0.17689397471
1	242456597	242478801	0.153153046299	0.125655199563	0.0834587897841	0.0825073514782	0.0967108675296	0.11955156375	0.104452768822	0.101370788625	0.0717282384341	0.0832696674293	0.0796653211704	0.0796473719591
1	245348997	245387251	0.133089357605	0.139583067409	0.104557531342	0.110186978453	0.13415568304	0.119833920025	0.11445731465	0.0939355450877	0.11113339872	0.0973566243648	0.124380639917	0.109858747616
1	245407247	245450201	0.103050058262	0.115798120883	0.0875185706269	0.0834354263568	0.102953020118	0.103261924709	0.105531421192	0.105341808992	0.0962536582742	0.0831111166565	0.088417660184	0.0929661896024
10	1242097	1296201	0.21419181198	0.140512214054	0.128913803406	0.12547820016	0.185027747652	0.156056722487	0.154613619883	0.188106831295	0.153252569542	0.153749225526	0.110245325718	0.12470213104
10	5575047	5599801	0.29748467553	0.246643701024	0.190550473531	0.184070935497	0.238582978862	0.226917429651	0.124551597329	0.107006389576	0.097710599031	0.0981117132775	0.119137736816	0.135339381132
10	9284397	9300051	0.224584863184	0.240081776194	0.163573475977	0.154775243603	0.154750005258	0.209225368872	0.153389516367	0.161726576374	0.152637684984	0.128350319553	0.0962513796719	0.102180249589
10	23100047	23119601	0.168118594908	0.17872451528	0.136834588435	0.123829465017	0.150644706882	0.132286146855	0.182312347191	0.21813810494	0.139073772221	0.20045406311	0.125527780922	0.115686369281
10	29246697	29258201	0.459538684484	0.55773604411	0.455232216559	0.390842806553	0.43690661718	0.52892374443	0.260921460265	0.226306910845	0.233184875041	0.276432455486	0.225431555067	0.189158716928
10	42957797	42977651	0.317716432353	0.284395072554	0.228449563717	0.228389687365	0.2045412157	0.263037812494	0.278556607686	0.292371791399	0.247354180524	0.256202642662	0.230265060467	0.206074618197
10	52616047	52639851	0.251398440375	0.200852937622	0.160964994196	0.148085692796	0.177828879977	0.19281013742	0.116713875868	0.137605745167	0.0980756434074	0.0960609052096	0.082319389654	0.0909851622037
10	53603397	53626851	0.0968795759468	0.0833820545045	0.0746556338704	0.0591506733657	0.0723094343688	0.109253759315	0.0941488736243	0.0885631676051	0.0675522461737	0.0657979583527	0.0627699640221	0.0594360297096
10	53689547	53701901	0.439138161323	0.307089054488	0.242386925351	0.204972857776	0.257357514811	0.278518599844	0.285289567443	0.234359922643	0.239663375856	0.21150349203	0.154358434005	0.157016337083
10	53833797	53846351	0.270443194297	0.209563140751	0.208373837278	0.20057537785	0.151482269741	0.179078562803	0.154415476162	0.149160790134	0.187701368322	0.179696780306	0.153905130202	0.141597822725
10	64521747	64531151	0.221722206152	0.20405996409	0.188949180089	0.159823743517	0.130817726443	0.150052603369	0.115429060364	0.164887180145	0.122809169457	0.122911297851	0.0784010522518	0.113243500001
10	76544897	76556801	0.263599194516	0.348039952924	0.195829749597	0.207953180716	0.228421256471	0.293955000605	0.0925937416547	0.102279621308	0.102168369114	0.092545604119	0.0964173281709	0.118713273552
10	78802397	78809551	0.657878534776	0.515580678256	0.481810709189	0.418117511683	0.501968371643	0.558137247122	0.328082480919	0.38034297341	0.506844489387	0.50909337742	0.465232875306	0.476904198065
10	86230947	86261787	0.271332617138	0.276517396567	0.192483578606	0.216060164235	0.241948012644	0.242773410259	0.128746213982	0.118349451787	0.0855600235425	0.0955944152874	0.106439833355	0.110118386605
10	97127347	97154801	0.273451744258	0.249701086703	0.151520696603	0.15891861687	0.166467544083	0.151849364972	0.0888226533695	0.100466646528	0.0790935061237	0.0713356341463	0.0858443104925	0.0814323819875
